step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
25200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25210.0,0,0.0,0.0,5.444658578583039,0,0.0,0.5207633143900825,0,0.0
25215.0,0,0.0,0.0,11.622817634388149,0,0.0,0.3411858284837806,0,0.0
25220.0,0,0.0,0.0,9.871969764704241,0,0.0,0.1043467323023535,0,0.0
25225.0,1,0.0,0.0,10.543803806932136,1,0.0,0.5362578704927901,1,0.0
25230.0,0,0.0,0.0,10.746676643914745,0,0.0,0.8544394178339051,0,0.0
25235.0,0,0.0,0.0,10.069787171360034,0,0.0,0.6302183304340818,0,0.0
25240.0,1,3.0,0.5,9.22337428855968,1,3.0,0.7473381750130559,1,3.0
25245.0,1,8.0,1.0,8.5775329333284,1,8.0,0.6120751934865306,1,8.0
25250.0,0,0.0,0.0,8.74903986560082,0,0.0,0.6201424603377329,0,0.0
25255.0,2,1.0,0.08333333333333333,6.08315515257373,2,1.0,0.2898362197157246,2,1.0
25260.0,7,22.0,1.8333333333333333,4.013516802664256,7,22.0,0.23404389518708998,7,22.0
25265.0,4,27.0,1.9285714285714286,4.05788872613454,4,33.0,0.21608996540448885,4,33.0
25270.0,5,46.0,2.7058823529411766,6.928779308846722,5,46.0,0.22618156035523346,5,46.0
25275.0,4,48.0,3.0,7.360109826739668,4,48.0,0.25450490476176657,4,48.0
25280.0,5,70.0,4.666666666666667,5.706429582941767,5,70.0,0.3159088797650547,5,70.0
25285.0,7,24.0,1.263157894736842,4.899177220790011,6,69.0,0.35121328053246953,6,69.0
25290.0,8,53.0,2.409090909090909,6.405964967082841,8,53.0,0.384651876105438,8,53.0
25295.0,5,12.0,0.48,6.947376661325303,5,50.0,0.40820202451695536,5,50.0
25300.0,1,0.0,0.0,10.016481027164328,1,3.0,0.5847718510399774,1,3.0
25305.0,5,7.0,0.2692307692307692,9.433180892551489,5,10.0,0.5103923984012825,5,10.0
25310.0,8,34.0,1.3076923076923077,7.136495729935344,8,37.0,0.4314855836457932,8,37.0
25315.0,9,74.0,2.8461538461538463,5.992834809157838,9,77.0,0.3343398037424073,9,77.0
25320.0,8,47.0,1.8076923076923077,5.058231084199743,8,93.0,0.31105319519673624,8,93.0
25325.0,7,51.0,1.7586206896551724,7.0809640977943324,6,60.0,0.3422278650851739,6,60.0
