step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
25200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25210.0,0,0.0,0.0,6.1772345208795745,0,0.0,0.5470058370484405,0,0.0
25215.0,1,1.0,0.3333333333333333,6.0889490439561165,1,1.0,0.22536113719170625,1,1.0
25220.0,0,0.0,0.0,6.191655473771105,0,0.0,0.23654728867966532,0,0.0
25225.0,1,0.0,0.0,9.54746937600085,1,0.0,0.5329256982482864,1,0.0
25230.0,0,0.0,0.0,12.55065850377224,0,0.0,0.8914777080090451,0,0.0
25235.0,0,0.0,0.0,10.371227166145692,0,0.0,0.6159734028443011,0,0.0
25240.0,0,0.0,0.0,10.357340328142717,0,0.0,0.8962478371257201,0,0.0
25245.0,0,0.0,0.0,11.44262848897307,0,0.0,0.7368395234394901,0,0.0
25250.0,1,2.0,0.2222222222222222,9.658919538677125,1,2.0,0.5653192962855811,1,2.0
25255.0,2,9.0,0.9,7.329139430782098,2,9.0,0.354789447981112,2,9.0
25260.0,0,0.0,0.0,8.765042408519278,0,0.0,0.44089566016622544,0,0.0
25265.0,1,2.0,0.16666666666666666,9.530496691940874,0,0.0,0.5017182100237826,0,0.0
25270.0,2,8.0,0.7272727272727273,9.187304427454434,1,1.0,0.35110036926206756,1,1.0
25275.0,2,18.0,1.8,8.295232055504712,1,6.0,0.38933481018484467,1,6.0
25280.0,1,0.0,0.0,8.363748745337853,1,0.0,0.4797917356488532,1,0.0
25285.0,4,3.0,0.2,6.78819535480169,3,3.0,0.4296685719892907,3,3.0
25290.0,1,0.0,0.0,8.283142130595353,1,2.0,0.5682092412619324,1,2.0
25295.0,2,0.0,0.0,10.439449225803092,2,0.0,0.5956223684257412,2,0.0
25300.0,0,0.0,0.0,10.725343176953775,0,0.0,0.6400226183401246,0,0.0
25305.0,3,6.0,0.3157894736842105,8.025932255583575,3,6.0,0.5643989323949692,3,6.0
25310.0,1,0.0,0.0,8.76728308503841,1,3.0,0.5409327880947131,1,3.0
25315.0,3,9.0,0.375,9.994456253951329,3,9.0,0.5774702882059484,3,9.0
25320.0,0,0.0,0.0,9.474590987684515,0,0.0,0.5876298651376048,0,0.0
25325.0,3,7.0,0.3333333333333333,8.983524616769916,2,7.0,0.5112030267378513,2,7.0
