step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
25200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25210.0,0,0.0,0.0,6.3550035950960595,0,0.0,0.5440440725579129,0,0.0
25215.0,0,0.0,0.0,5.655404695784878,0,0.0,0.2311464549334965,0,0.0
25220.0,0,0.0,0.0,4.964350192423202,0,0.0,0.22835954000618328,0,0.0
25225.0,0,0.0,0.0,8.678347856508452,0,0.0,0.5446231128220042,0,0.0
25230.0,1,2.0,0.2857142857142857,9.008227911057475,1,2.0,0.536255653167465,1,2.0
25235.0,2,12.0,1.7142857142857142,6.691842180390337,2,12.0,0.5052170700501994,2,12.0
25240.0,0,0.0,0.0,7.488200481603346,0,8.0,0.6283371040451858,0,8.0
25245.0,1,4.0,0.4,9.122680591899607,1,4.0,0.5800726754392213,1,4.0
25250.0,2,11.0,1.0,8.896116952959368,2,11.0,0.5249009448421221,2,11.0
25255.0,1,3.0,0.25,6.684471669298919,1,8.0,0.44031948794975,1,8.0
25260.0,5,20.0,1.4285714285714286,5.5854441167997635,5,20.0,0.24994084781336334,5,20.0
25265.0,9,53.0,3.7857142857142856,1.795822214023863,9,53.0,0.09736257747520519,9,53.0
25270.0,11,103.0,6.4375,1.633215319347687,11,103.0,0.08892139313793947,11,103.0
25275.0,7,70.0,3.6842105263157894,2.8691459049854733,7,115.0,0.1497141911072614,7,115.0
25280.0,4,77.0,3.347826086956522,6.581351656004535,4,80.0,0.2798494111544045,4,80.0
25285.0,5,5.0,0.20833333333333334,7.040779713716752,4,47.0,0.3613514409796378,4,47.0
25290.0,7,28.0,1.2173913043478262,7.0349215859314365,7,31.0,0.3781910572125879,7,31.0
25295.0,12,66.0,2.64,5.542281279765551,12,69.0,0.33306818043609326,12,69.0
25300.0,11,116.0,4.461538461538462,5.613031090697466,11,119.0,0.37644331801976977,11,119.0
25305.0,15,180.0,6.0,5.813960907242424,15,183.0,0.31168193801456306,15,183.0
25310.0,15,248.0,8.0,4.32579458189472,15,251.0,0.2961089425478474,15,251.0
25315.0,17,328.0,9.371428571428572,5.007219448148467,17,331.0,0.25068075312771554,17,331.0
25320.0,21,420.0,12.352941176470589,4.850774336601775,21,423.0,0.23134894688465205,21,423.0
25325.0,22,522.0,15.818181818181818,3.1864354912512516,21,525.0,0.1993307220003135,21,525.0
