step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
25200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25210.0,0,0.0,0.0,5.187127028056421,0,0.0,0.5398764212174333,0,0.0
25215.0,0,0.0,0.0,10.770521549423089,0,0.0,0.3828105012430094,0,0.0
25220.0,0,0.0,0.0,9.472384870578871,0,0.0,0.14131677794912362,0,0.0
25225.0,0,0.0,0.0,9.299290837806309,0,0.0,0.4710868760011916,0,0.0
25230.0,0,0.0,0.0,10.026661981712534,0,0.0,0.8869002035516772,0,0.0
25235.0,0,0.0,0.0,10.8706822453721,0,0.0,0.6523651086115017,0,0.0
25240.0,1,3.0,0.5,9.314805484877981,1,3.0,0.7298952564016405,1,3.0
25245.0,0,0.0,0.0,9.732270216515069,0,0.0,0.7086778505376846,0,0.0
25250.0,0,0.0,0.0,9.69557909698311,0,0.0,0.6684859301551362,0,0.0
25255.0,1,4.0,0.36363636363636365,7.9280605461043585,1,4.0,0.39329226399781114,1,4.0
25260.0,4,16.0,1.3333333333333333,6.368880961809762,4,16.0,0.25797880529609063,4,16.0
25265.0,3,23.0,1.9166666666666667,4.1204160232987395,3,26.0,0.18404186213426635,3,26.0
25270.0,3,37.0,2.642857142857143,8.659134600705682,3,37.0,0.2050181095652215,3,37.0
25275.0,0,0.0,0.0,7.626954489217598,0,25.0,0.3449340591725742,0,25.0
25280.0,1,4.0,0.2857142857142857,7.023986287235222,1,5.0,0.360950010974915,1,5.0
25285.0,3,0.0,0.0,7.011520137745702,2,4.0,0.4426178393967941,2,4.0
25290.0,1,0.0,0.0,10.755142405908982,1,1.0,0.6784492386947841,1,1.0
25295.0,2,0.0,0.0,9.94310411302966,2,1.0,0.5455094719873599,2,1.0
25300.0,3,6.0,0.3157894736842105,7.867293025784886,3,7.0,0.5209929690316876,3,7.0
25305.0,3,1.0,0.045454545454545456,7.3138413914206435,3,4.0,0.5086690971982312,3,4.0
25310.0,4,9.0,0.3333333333333333,8.45195707998334,4,9.0,0.4380688151503606,4,9.0
25315.0,1,0.0,0.0,8.506911528129992,1,7.0,0.5091085201748617,1,7.0
25320.0,3,8.0,0.34782608695652173,10.022613411061075,3,8.0,0.5715792628401056,3,8.0
25325.0,3,2.0,0.09523809523809523,7.660814735544112,2,6.0,0.46254979562285403,2,6.0
