step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
25200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25210.0,0,0.0,0.0,5.187127028056421,0,0.0,0.5398764212174333,0,0.0
25215.0,0,0.0,0.0,7.76456798125317,0,0.0,0.3828105012430094,0,0.0
25220.0,0,0.0,0.0,7.9618489289805705,0,0.0,0.14131677794912362,0,0.0
25225.0,0,0.0,0.0,9.278714581958779,0,0.0,0.4710868760011916,0,0.0
25230.0,1,2.0,0.3333333333333333,7.800109864497041,1,2.0,0.5869710986693498,1,2.0
25235.0,0,0.0,0.0,8.088823302473333,0,2.0,0.5897880978117217,0,2.0
25240.0,1,3.0,0.375,10.460139898283288,1,3.0,0.7298952564016405,1,3.0
25245.0,1,8.0,1.0,8.847141423903551,1,8.0,0.609474733287942,1,8.0
25250.0,2,15.0,1.5,8.44069115713212,2,15.0,0.5154297763134074,2,15.0
25255.0,0,0.0,0.0,9.765189293101763,0,5.0,0.5158278065634259,0,5.0
25260.0,2,4.0,0.3333333333333333,9.267681636940337,2,4.0,0.40444022725112266,2,4.0
25265.0,3,11.0,1.0,7.865301950483166,2,9.0,0.2712602397803957,2,9.0
25270.0,1,0.0,0.0,6.019742068371315,1,2.0,0.26105282753183007,1,2.0
25275.0,3,6.0,0.5,6.453916876553861,3,6.0,0.2798511524548036,3,6.0
25280.0,0,0.0,0.0,6.3779807451833,0,4.0,0.4023159769625042,0,4.0
25285.0,3,0.0,0.0,9.071870156090831,2,0.0,0.5165031570849091,2,0.0
25290.0,1,0.0,0.0,12.651817537602106,1,0.0,0.7056603867944892,1,0.0
25295.0,2,0.0,0.0,11.011076842782298,2,0.0,0.6252327033716104,2,0.0
25300.0,0,0.0,0.0,10.940510150359334,0,1.0,0.6696499820787852,0,1.0
25305.0,3,6.0,0.3,8.697890076727582,3,7.0,0.5558909450780688,3,7.0
25310.0,0,0.0,0.0,8.376113226352249,0,4.0,0.4942561053719943,0,4.0
25315.0,3,9.0,0.375,9.236404557904217,3,10.0,0.5324774990288673,3,10.0
25320.0,1,0.0,0.0,9.986796845093084,1,1.0,0.6302938950326082,1,1.0
25325.0,4,11.0,0.5238095238095238,9.821731661461701,3,12.0,0.5253114306503811,3,12.0
25330.0,6,30.0,1.5789473684210527,7.300936727049735,6,30.0,0.3821865795408953,6,30.0
