step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
25200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25210.0,0,0.0,0.0,5.187127028056421,0,0.0,0.5398764212174333,0,0.0
25215.0,0,0.0,0.0,7.76456798125317,0,0.0,0.3828105012430094,0,0.0
25220.0,0,0.0,0.0,7.9618489289805705,0,0.0,0.14131677794912362,0,0.0
25225.0,0,0.0,0.0,8.253356009901996,0,0.0,0.4710868760011916,0,0.0
25230.0,0,0.0,0.0,10.079765937194802,0,0.0,0.8869002035516772,0,0.0
25235.0,0,0.0,0.0,11.069001509950185,0,0.0,0.6523651086115017,0,0.0
25240.0,1,3.0,0.5,9.314805484877981,1,3.0,0.7298952564016405,1,3.0
25245.0,1,8.0,1.0,8.847141423903551,1,8.0,0.609474733287942,1,8.0
25250.0,2,15.0,1.5,7.91579055496989,2,15.0,0.523783806317048,2,15.0
25255.0,4,31.0,2.5833333333333335,5.833394247948816,4,31.0,0.29413607431206407,4,31.0
25260.0,2,13.0,1.0,5.506957507108561,2,23.0,0.3153417855415661,2,23.0
25265.0,4,25.0,1.6666666666666667,7.225881116242187,3,23.0,0.22498950600525794,3,23.0
25270.0,1,0.0,0.0,7.095368030519572,1,15.0,0.27546964302700405,1,15.0
25275.0,1,2.0,0.15384615384615385,8.105402872225476,1,3.0,0.31915593639815837,1,3.0
25280.0,4,15.0,1.1538461538461537,5.876129315911399,4,16.0,0.3152174744231305,4,16.0
25285.0,7,38.0,2.235294117647059,4.7851766444179455,6,39.0,0.33494769694434456,6,39.0
25290.0,8,71.0,3.55,5.692669114980429,8,72.0,0.365308990805701,8,72.0
25295.0,12,113.0,4.708333333333333,5.200689444651349,12,114.0,0.34628736233234697,12,114.0
25300.0,6,38.0,1.3571428571428572,5.807523392298676,6,109.0,0.3939648118844313,6,109.0
25305.0,4,5.0,0.15625,8.172183454232337,4,27.0,0.44654167697453573,4,27.0
25310.0,2,4.0,0.13333333333333333,7.378949821521198,2,27.0,0.4055847333572484,2,27.0
25315.0,8,35.0,1.1666666666666667,7.405396366873079,8,57.0,0.4015408490097736,8,57.0
25320.0,5,21.0,0.7777777777777778,6.841746859447949,5,60.0,0.404773742547837,5,60.0
25325.0,3,7.0,0.25,7.720223723673148,2,27.0,0.398584768487722,2,27.0
