step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
25200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
25210.0,0,0.0,0.0,5.187127028056421,0,0.0,0.5398764212174333,0,0.0
25215.0,0,0.0,0.0,7.76456798125317,0,0.0,0.3828105012430094,0,0.0
25220.0,0,0.0,0.0,7.9618489289805705,0,0.0,0.14131677794912362,0,0.0
25225.0,0,0.0,0.0,9.278714581958779,0,0.0,0.4710868760011916,0,0.0
25230.0,1,2.0,0.3333333333333333,7.800109864497041,1,2.0,0.5869710986693498,1,2.0
25235.0,2,11.0,1.5714285714285714,7.454271499740959,2,11.0,0.48555834708468654,2,11.0
25240.0,2,21.0,2.625,8.21222412440995,2,21.0,0.608241387565617,2,21.0
25245.0,0,0.0,0.0,9.148670213582083,0,12.0,0.652036887759986,0,12.0
25250.0,2,3.0,0.2727272727272727,9.113135344918156,1,2.0,0.5797610430346565,1,2.0
25255.0,0,0.0,0.0,8.700410290059557,0,0.0,0.5387247776993955,0,0.0
25260.0,2,4.0,0.3333333333333333,10.670137536699364,2,4.0,0.42859726661598496,2,4.0
25265.0,2,9.0,0.9,8.904524791814557,2,9.0,0.291595620663133,2,9.0
25270.0,2,1.0,0.1,6.5822702108577245,2,3.0,0.2706015986527418,2,3.0
25275.0,4,9.0,0.75,6.385338074127976,4,9.0,0.28052067966753724,4,9.0
25280.0,5,27.0,1.9285714285714286,4.6052758483159675,5,27.0,0.2913190387713728,5,27.0
25285.0,3,1.0,0.05555555555555555,5.931977230630687,2,22.0,0.4010124767883437,2,22.0
25290.0,1,0.0,0.0,10.278088929823905,1,1.0,0.6249199101936838,1,1.0
25295.0,5,5.0,0.22727272727272727,8.860971178745517,5,6.0,0.47253443719967536,5,6.0
25300.0,6,23.0,1.0952380952380953,7.430470246306375,6,25.0,0.4925147356463221,6,25.0
25305.0,1,0.0,0.0,7.29985923537905,1,16.0,0.48915785301800446,1,16.0
25310.0,3,10.0,0.37037037037037035,8.583220883631501,3,11.0,0.4578340988567454,3,11.0
25315.0,6,35.0,1.3461538461538463,9.272824653216581,6,37.0,0.4713259446751147,6,37.0
25320.0,0,0.0,0.0,8.649967899857304,0,24.0,0.5447188841251095,0,24.0
25325.0,4,5.0,0.20833333333333334,9.439537005369104,3,6.0,0.5330488162456539,3,6.0
